Subsidies Claimed,Government Schemes Accessed,Program Name,Scheme Enrollment Status,Vaccination Status,Health Insurance Linked,Consent Given for Data Sharing,Data Breach Status,Breach Date
22333.67750453222,MGNREGA,Direct Benefit Transfer,Not Enrolled,Not Vaccinated,No,Yes,Yes,2017-08-29
-78081.8985393246,MGNREGA,Other,Enrolled,Not Vaccinated,No,Yes,Yes,2016-02-06
12097.96456334508,PDS,Direct Benefit Transfer,Not Enrolled,Vaccinated,Yes,Yes,No,
32983.94832476619,Other,Other,Not Enrolled,Vaccinated,No,No,Yes,2020-05-17
-45436.64859160818,Other,LPG Subsidy,Enrolled,Vaccinated,No,No,Yes,2019-06-06
4258.818072775284,Other,LPG Subsidy,Not Enrolled,Vaccinated,No,Yes,Yes,2011-04-25
-128138.16496878225,PDS,Direct Benefit Transfer,Enrolled,Vaccinated,No,Yes,Yes,2014-08-21
83817.08306058828,PDS,LPG Subsidy,Enrolled,Vaccinated,No,No,No,
77682.53840550985,PDS,LPG Subsidy,Enrolled,Vaccinated,No,No,No,
131329.06371618935,MGNREGA,LPG Subsidy,Enrolled,Vaccinated,No,No,No,
57162.43977813922,MGNREGA,LPG Subsidy,Not Enrolled,Vaccinated,Yes,Yes,No,
20566.87084386046,MGNREGA,Other,Enrolled,Vaccinated,No,Yes,Yes,2023-08-16
-46368.96491074932,PDS,Other,Enrolled,Vaccinated,No,No,Yes,2024-02-01
-15897.00947799637,Other,LPG Subsidy,Not Enrolled,Vaccinated,Yes,No,Yes,2017-12-14
20940.61010660053,PDS,LPG Subsidy,Not Enrolled,Vaccinated,No,Yes,Yes,2010-06-13
117482.92704759058,PDS,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,Yes,Yes,2015-03-03
-62479.46494653907,MGNREGA,Direct Benefit Transfer,Enrolled,Vaccinated,Yes,No,Yes,2019-03-26
-112768.30087835467,MGNREGA,LPG Subsidy,Not Enrolled,Not Vaccinated,No,Yes,No,
49838.16947123539,Other,Other,Not Enrolled,Vaccinated,No,No,No,
-10417.433222681757,MGNREGA,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,Yes,Yes,2021-10-23
77743.71492417625,MGNREGA,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,No,Yes,2023-02-08
-85474.18173485887,PDS,Other,Enrolled,Vaccinated,Yes,No,Yes,2020-09-15
-104936.0061616324,PDS,Other,Not Enrolled,Vaccinated,No,Yes,Yes,2011-01-19
23170.292755381375,MGNREGA,LPG Subsidy,Enrolled,Vaccinated,No,No,No,
53654.85501348913,Other,LPG Subsidy,Not Enrolled,Not Vaccinated,No,No,No,
164095.801152698,Other,Other,Not Enrolled,Vaccinated,Yes,No,No,
58830.30429080224,MGNREGA,Other,Enrolled,Vaccinated,No,No,No,
-13427.140031838742,PDS,Direct Benefit Transfer,Enrolled,Vaccinated,No,No,No,
51815.62458167433,MGNREGA,Direct Benefit Transfer,Enrolled,Vaccinated,No,No,No,
56242.82115258126,PDS,LPG Subsidy,Enrolled,Vaccinated,No,Yes,No,
-29775.685162646783,MGNREGA,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,Yes,Yes,2016-05-30
-926.2137314386746,PDS,Direct Benefit Transfer,Not Enrolled,Not Vaccinated,No,Yes,No,
-5619.061305671517,PDS,LPG Subsidy,Not Enrolled,Not Vaccinated,Yes,No,Yes,2014-09-29
26045.29304699478,MGNREGA,Other,Enrolled,Not Vaccinated,No,No,No,
50222.529364412476,MGNREGA,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,No,No,
68522.84105086033,Other,Other,Not Enrolled,Vaccinated,Yes,Yes,No,
12240.112072339554,Other,LPG Subsidy,Not Enrolled,Vaccinated,No,Yes,No,
82174.32381665279,Other,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,No,Yes,2016-12-08
59466.61120498341,MGNREGA,Other,Enrolled,Vaccinated,No,No,No,
24516.556405760144,Other,Other,Not Enrolled,Vaccinated,Yes,No,Yes,2012-10-15
3394.384993305699,MGNREGA,LPG Subsidy,Enrolled,Vaccinated,Yes,Yes,No,
3614.0065255263653,Other,Other,Not Enrolled,Not Vaccinated,Yes,No,Yes,2020-01-10
-4221.670420830516,Other,Other,Enrolled,Not Vaccinated,No,No,No,
394.30129446227875,Other,LPG Subsidy,Enrolled,Vaccinated,No,No,No,
-7828.438084405621,MGNREGA,LPG Subsidy,Enrolled,Not Vaccinated,Yes,No,No,
165683.3151168215,MGNREGA,Other,Enrolled,Not Vaccinated,Yes,No,No,
-44181.19270139985,PDS,LPG Subsidy,Not Enrolled,Not Vaccinated,No,No,Yes,2023-02-18
-24720.207431545517,PDS,LPG Subsidy,Enrolled,Vaccinated,No,Yes,No,
-14280.620088373013,PDS,LPG Subsidy,Not Enrolled,Vaccinated,No,Yes,No,
25444.84291192088,PDS,Other,Not Enrolled,Not Vaccinated,No,Yes,No,
-43690.94915130335,Other,Direct Benefit Transfer,Enrolled,Vaccinated,No,No,No,
28121.496911125112,MGNREGA,LPG Subsidy,Not Enrolled,Not Vaccinated,No,No,Yes,2021-01-09
7567.691542958291,PDS,LPG Subsidy,Enrolled,Vaccinated,No,Yes,No,
341649.61005081766,PDS,Other,Enrolled,Vaccinated,No,Yes,No,
5889.488919958152,Other,Other,Enrolled,Not Vaccinated,No,No,No,
79080.72730992628,MGNREGA,Direct Benefit Transfer,Enrolled,Vaccinated,No,Yes,No,
-19835.086678963933,PDS,LPG Subsidy,Enrolled,Not Vaccinated,No,Yes,Yes,2017-04-10
58873.409805120624,MGNREGA,Other,Enrolled,Vaccinated,Yes,No,Yes,2010-01-23
79420.67634029692,MGNREGA,Direct Benefit Transfer,Enrolled,Not Vaccinated,Yes,No,No,
3214.1752685533975,Other,Other,Enrolled,Vaccinated,No,Yes,Yes,2015-10-21
51196.77727539547,PDS,Other,Enrolled,Vaccinated,Yes,No,No,
93507.76117716472,Other,LPG Subsidy,Not Enrolled,Vaccinated,No,No,Yes,2021-06-06
132104.9143721123,PDS,LPG Subsidy,Not Enrolled,Not Vaccinated,No,Yes,No,
27874.240065607184,MGNREGA,Other,Enrolled,Vaccinated,No,No,No,
30437.317290251074,MGNREGA,Other,Not Enrolled,Not Vaccinated,No,No,Yes,2023-10-15
-69752.7875545801,MGNREGA,Other,Not Enrolled,Vaccinated,No,No,No,
-11890.281127124454,PDS,Direct Benefit Transfer,Enrolled,Vaccinated,Yes,Yes,No,
-99858.35474284532,MGNREGA,Other,Enrolled,Not Vaccinated,No,Yes,No,
57632.33462355868,MGNREGA,Direct Benefit Transfer,Not Enrolled,Vaccinated,Yes,Yes,No,
27344.66285675608,MGNREGA,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,Yes,Yes,2018-03-23
23653.350015481996,MGNREGA,Other,Enrolled,Not Vaccinated,No,Yes,Yes,2018-09-17
45496.307969889975,Other,Other,Not Enrolled,Vaccinated,No,No,Yes,2016-09-15
41444.54162897119,Other,LPG Subsidy,Enrolled,Not Vaccinated,No,No,No,
100269.09976788996,MGNREGA,Direct Benefit Transfer,Enrolled,Vaccinated,Yes,Yes,No,
-133636.0998385706,Other,Direct Benefit Transfer,Enrolled,Vaccinated,No,Yes,Yes,2011-09-16
81577.8409991287,PDS,LPG Subsidy,Not Enrolled,Vaccinated,No,No,No,
85271.43630252239,MGNREGA,LPG Subsidy,Enrolled,Vaccinated,No,Yes,Yes,2021-01-09
-745.8258530180683,Other,Direct Benefit Transfer,Enrolled,Vaccinated,No,No,Yes,2013-10-02
-75743.52475487722,MGNREGA,Direct Benefit Transfer,Not Enrolled,Vaccinated,Yes,Yes,Yes,2015-05-10
-138730.40906283614,PDS,LPG Subsidy,Enrolled,Vaccinated,No,No,Yes,2010-12-29
66414.73862112111,MGNREGA,Direct Benefit Transfer,Enrolled,Not Vaccinated,No,Yes,Yes,2020-03-24
112163.9051537298,MGNREGA,Other,Enrolled,Vaccinated,No,Yes,No,
14047.063366601358,Other,Direct Benefit Transfer,Enrolled,Vaccinated,Yes,No,Yes,2012-10-27
48801.240330140805,PDS,Other,Not Enrolled,Not Vaccinated,Yes,Yes,Yes,2012-04-18
24528.15159721167,PDS,Other,Not Enrolled,Vaccinated,No,Yes,No,
-4400.7926417587805,MGNREGA,Other,Not Enrolled,Not Vaccinated,No,No,Yes,2013-09-21
261914.43732861735,PDS,Other,Enrolled,Vaccinated,No,Yes,Yes,2014-05-09
22238.71234004248,MGNREGA,Other,Enrolled,Vaccinated,No,No,No,
-25577.22285016613,MGNREGA,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,No,Yes,2015-09-30
86912.28806528513,PDS,LPG Subsidy,Enrolled,Vaccinated,No,No,Yes,2013-10-11
-97854.68317928421,PDS,LPG Subsidy,Not Enrolled,Vaccinated,Yes,Yes,No,
16919.72363023855,MGNREGA,LPG Subsidy,Enrolled,Vaccinated,No,No,No,
38642.155034533134,MGNREGA,LPG Subsidy,Not Enrolled,Vaccinated,Yes,Yes,Yes,2014-05-25
201455.0764013363,MGNREGA,LPG Subsidy,Enrolled,Vaccinated,No,Yes,No,
33354.67969577388,MGNREGA,Direct Benefit Transfer,Enrolled,Vaccinated,Yes,No,Yes,2015-07-11
42188.01047253619,PDS,LPG Subsidy,Enrolled,Vaccinated,Yes,No,No,
-60704.67848270788,MGNREGA,Other,Not Enrolled,Not Vaccinated,No,No,Yes,2011-01-23
48534.310524135624,MGNREGA,LPG Subsidy,Not Enrolled,Vaccinated,No,Yes,No,
85672.74460817031,PDS,Direct Benefit Transfer,Enrolled,Not Vaccinated,Yes,Yes,No,
-63404.37912561068,MGNREGA,LPG Subsidy,Enrolled,Vaccinated,No,No,Yes,2010-06-22
-7280.67642453963,PDS,LPG Subsidy,Enrolled,Vaccinated,No,No,No,
62798.91840145034,MGNREGA,Direct Benefit Transfer,Enrolled,Vaccinated,Yes,Yes,Yes,2015-10-18
-34143.22505484217,MGNREGA,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,No,No,
106857.02145542251,MGNREGA,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,No,Yes,2022-09-24
87076.26564657904,Other,Direct Benefit Transfer,Enrolled,Vaccinated,No,No,No,
-39773.591909978175,MGNREGA,Direct Benefit Transfer,Enrolled,Vaccinated,No,Yes,Yes,2018-05-18
-96815.27325439062,Other,Other,Not Enrolled,Vaccinated,No,No,Yes,2018-03-20
-514.4010168710038,PDS,Other,Not Enrolled,Not Vaccinated,No,Yes,No,
8390.63183716076,MGNREGA,Other,Not Enrolled,Not Vaccinated,No,No,Yes,2018-12-11
-63949.74764283198,Other,Other,Enrolled,Vaccinated,No,Yes,Yes,2024-10-15
79749.02813348327,PDS,LPG Subsidy,Enrolled,Vaccinated,No,No,No,
53532.10442953039,MGNREGA,LPG Subsidy,Not Enrolled,Vaccinated,Yes,Yes,No,
-13794.543811892574,MGNREGA,Other,Not Enrolled,Vaccinated,Yes,Yes,No,
4278.400830205177,Other,Other,Not Enrolled,Vaccinated,No,No,No,
1912.34548798805,MGNREGA,Other,Not Enrolled,Vaccinated,Yes,Yes,Yes,2021-12-30
-39981.73444044663,PDS,Direct Benefit Transfer,Enrolled,Vaccinated,No,No,No,
-67741.63756573126,MGNREGA,Direct Benefit Transfer,Enrolled,Vaccinated,No,No,No,
32078.932720004734,Other,Direct Benefit Transfer,Enrolled,Vaccinated,No,Yes,Yes,2019-05-02
58900.76376624299,MGNREGA,Direct Benefit Transfer,Enrolled,Vaccinated,No,No,Yes,2018-09-30
7670.301538963773,Other,Other,Enrolled,Vaccinated,Yes,No,Yes,2010-12-20
28084.811412859755,Other,Direct Benefit Transfer,Enrolled,Vaccinated,Yes,No,Yes,2020-04-01
64974.19851866607,Other,Direct Benefit Transfer,Enrolled,Vaccinated,No,No,Yes,2010-08-17
91934.15550994322,Other,Other,Enrolled,Not Vaccinated,Yes,Yes,No,
13518.172827308095,MGNREGA,LPG Subsidy,Enrolled,Not Vaccinated,No,No,No,
62185.663006052,PDS,LPG Subsidy,Not Enrolled,Vaccinated,Yes,No,Yes,2023-03-04
36832.89667898021,PDS,LPG Subsidy,Not Enrolled,Vaccinated,No,Yes,No,
96918.09306835318,Other,Direct Benefit Transfer,Enrolled,Vaccinated,No,No,Yes,2018-05-31
-33448.431149864424,Other,Other,Enrolled,Not Vaccinated,No,Yes,Yes,2024-11-24
-24734.309796097084,MGNREGA,LPG Subsidy,Not Enrolled,Not Vaccinated,Yes,Yes,Yes,2012-11-13
11354.542760593395,PDS,LPG Subsidy,Enrolled,Not Vaccinated,No,Yes,No,
36330.05950398292,MGNREGA,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,No,No,
-34823.33126372144,PDS,Direct Benefit Transfer,Enrolled,Vaccinated,Yes,Yes,Yes,2022-02-17
-1981.043634637208,MGNREGA,Other,Not Enrolled,Not Vaccinated,No,Yes,Yes,2015-03-13
31137.893264739436,Other,LPG Subsidy,Not Enrolled,Vaccinated,Yes,Yes,Yes,2014-04-04
-57030.314492189806,Other,Other,Enrolled,Not Vaccinated,No,No,Yes,2022-12-21
47480.464647470355,MGNREGA,LPG Subsidy,Enrolled,Not Vaccinated,No,No,No,
33677.93945744228,Other,Direct Benefit Transfer,Enrolled,Not Vaccinated,No,No,No,
-42917.1203585285,MGNREGA,Other,Not Enrolled,Vaccinated,Yes,No,No,
-2654.97249151679,Other,Direct Benefit Transfer,Enrolled,Vaccinated,No,No,Yes,2014-02-18
29414.370503924198,MGNREGA,LPG Subsidy,Enrolled,Not Vaccinated,Yes,Yes,No,
-5297.875309386374,Other,LPG Subsidy,Not Enrolled,Vaccinated,No,Yes,No,
38362.05863511779,MGNREGA,Direct Benefit Transfer,Not Enrolled,Not Vaccinated,No,No,Yes,2013-10-30
80785.80414761046,MGNREGA,Direct Benefit Transfer,Not Enrolled,Not Vaccinated,No,No,No,
178717.67085963677,MGNREGA,LPG Subsidy,Enrolled,Vaccinated,No,Yes,No,
-39430.97371717726,Other,LPG Subsidy,Not Enrolled,Vaccinated,Yes,No,Yes,2015-06-02
46737.10415476327,MGNREGA,Direct Benefit Transfer,Enrolled,Not Vaccinated,No,Yes,Yes,2013-06-13
306547.4519637799,Other,LPG Subsidy,Enrolled,Not Vaccinated,Yes,No,Yes,2019-09-20
22570.701532959425,Other,Other,Enrolled,Vaccinated,No,Yes,No,
31866.47201859567,PDS,Direct Benefit Transfer,Enrolled,Vaccinated,No,Yes,Yes,2011-07-18
107532.56590958133,PDS,LPG Subsidy,Enrolled,Vaccinated,No,Yes,Yes,2023-05-17
136075.45144141105,Other,LPG Subsidy,Not Enrolled,Vaccinated,No,No,Yes,2023-12-26
18939.369450974413,Other,LPG Subsidy,Enrolled,Vaccinated,No,No,No,
15440.307978681185,Other,Direct Benefit Transfer,Not Enrolled,Not Vaccinated,Yes,No,Yes,2017-02-19
6881.972171801503,MGNREGA,Direct Benefit Transfer,Not Enrolled,Not Vaccinated,Yes,Yes,Yes,2016-06-03
59677.56937098769,Other,Direct Benefit Transfer,Not Enrolled,Not Vaccinated,No,Yes,Yes,2013-10-02
126115.6038729935,Other,Direct Benefit Transfer,Not Enrolled,Not Vaccinated,Yes,No,No,
98766.06788403417,PDS,LPG Subsidy,Not Enrolled,Vaccinated,No,Yes,Yes,2014-02-01
-23297.844267031316,Other,LPG Subsidy,Enrolled,Not Vaccinated,No,Yes,Yes,2018-05-16
-7504.126389426192,PDS,Other,Not Enrolled,Not Vaccinated,Yes,No,Yes,2011-08-09
32751.244753258758,PDS,LPG Subsidy,Enrolled,Not Vaccinated,No,No,Yes,2022-01-12
19380.041162639805,MGNREGA,Direct Benefit Transfer,Enrolled,Vaccinated,No,Yes,Yes,2015-12-16
45494.35148662723,PDS,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,No,No,
128215.76907113437,MGNREGA,Other,Enrolled,Not Vaccinated,No,Yes,Yes,2015-02-05
32733.3081975726,Other,Direct Benefit Transfer,Enrolled,Not Vaccinated,Yes,Yes,No,
25996.37225592301,MGNREGA,Other,Not Enrolled,Vaccinated,No,No,No,
126004.69822127114,MGNREGA,LPG Subsidy,Not Enrolled,Vaccinated,Yes,Yes,Yes,2022-07-27
-51148.30125828135,PDS,Direct Benefit Transfer,Enrolled,Vaccinated,Yes,No,Yes,2019-09-18
91382.37053924553,PDS,Other,Not Enrolled,Not Vaccinated,Yes,Yes,Yes,2024-11-17
59649.55774907637,Other,LPG Subsidy,Enrolled,Vaccinated,No,Yes,Yes,2011-07-27
67533.84256672017,PDS,LPG Subsidy,Not Enrolled,Vaccinated,Yes,No,No,
149558.8258279745,PDS,LPG Subsidy,Not Enrolled,Not Vaccinated,No,No,No,
59109.89313988204,MGNREGA,Direct Benefit Transfer,Not Enrolled,Not Vaccinated,No,Yes,Yes,2011-01-10
-71485.57562074406,PDS,Direct Benefit Transfer,Enrolled,Vaccinated,Yes,Yes,No,
56952.93374490767,Other,Direct Benefit Transfer,Enrolled,Vaccinated,Yes,No,No,
-8309.287998594578,MGNREGA,Direct Benefit Transfer,Enrolled,Vaccinated,No,No,Yes,2021-10-24
47229.45952325381,MGNREGA,LPG Subsidy,Not Enrolled,Vaccinated,Yes,No,Yes,2014-05-11
-14455.522335392052,Other,Other,Not Enrolled,Not Vaccinated,No,Yes,No,
128796.22324886885,Other,LPG Subsidy,Not Enrolled,Not Vaccinated,No,No,No,
-38153.65856116463,Other,LPG Subsidy,Enrolled,Vaccinated,Yes,No,Yes,2015-04-16
32555.120398875166,PDS,Other,Not Enrolled,Vaccinated,Yes,Yes,Yes,2017-12-23
-14893.271119446516,Other,LPG Subsidy,Enrolled,Vaccinated,No,No,No,
-107332.88284613879,PDS,Other,Not Enrolled,Not Vaccinated,No,Yes,No,
99932.80164212704,MGNREGA,Other,Not Enrolled,Not Vaccinated,No,Yes,Yes,2021-07-18
-83049.6190287736,PDS,LPG Subsidy,Enrolled,Vaccinated,No,No,Yes,2023-11-21
-41185.11957784135,MGNREGA,LPG Subsidy,Not Enrolled,Vaccinated,Yes,Yes,Yes,2012-09-21
-6028.815511672932,PDS,Direct Benefit Transfer,Enrolled,Not Vaccinated,No,Yes,No,
-1088.3417340193882,MGNREGA,LPG Subsidy,Enrolled,Vaccinated,No,No,No,
21884.073285674036,Other,LPG Subsidy,Enrolled,Not Vaccinated,Yes,Yes,Yes,2017-03-06
346244.90164636006,PDS,Other,Enrolled,Vaccinated,No,Yes,No,
-54335.968492621265,PDS,Direct Benefit Transfer,Not Enrolled,Not Vaccinated,No,Yes,No,
56862.142875778765,Other,Other,Not Enrolled,Vaccinated,No,No,Yes,2019-07-05
-33281.72187510785,MGNREGA,LPG Subsidy,Not Enrolled,Vaccinated,Yes,Yes,No,
-99929.8346225945,PDS,Direct Benefit Transfer,Enrolled,Vaccinated,No,Yes,No,
-352733.15842709807,PDS,Direct Benefit Transfer,Enrolled,Vaccinated,No,No,Yes,2020-05-19
68741.79988012579,Other,Direct Benefit Transfer,Not Enrolled,Not Vaccinated,No,Yes,No,
45865.64895767681,PDS,Direct Benefit Transfer,Enrolled,Vaccinated,No,No,No,
-48606.87630172806,Other,LPG Subsidy,Enrolled,Not Vaccinated,Yes,Yes,No,
-39879.70428416951,Other,Other,Not Enrolled,Not Vaccinated,No,No,No,
35275.197906000874,Other,Direct Benefit Transfer,Enrolled,Not Vaccinated,No,Yes,Yes,2012-09-10
69660.3375223343,PDS,Direct Benefit Transfer,Not Enrolled,Not Vaccinated,No,No,No,
97143.79303164699,Other,Direct Benefit Transfer,Enrolled,Not Vaccinated,No,Yes,No,
-34628.215529624315,PDS,LPG Subsidy,Not Enrolled,Vaccinated,No,Yes,Yes,2016-05-30
-125097.39002109901,MGNREGA,Direct Benefit Transfer,Not Enrolled,Not Vaccinated,Yes,No,Yes,2020-08-27
65657.09997578699,MGNREGA,Direct Benefit Transfer,Enrolled,Not Vaccinated,No,No,Yes,2019-12-08
50190.527859106165,Other,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,Yes,Yes,2016-05-12
24175.166645702626,PDS,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,No,No,
25372.923940938294,Other,Other,Enrolled,Not Vaccinated,Yes,Yes,No,
38077.023182322984,Other,LPG Subsidy,Not Enrolled,Vaccinated,Yes,Yes,No,
-28535.891356404725,PDS,LPG Subsidy,Not Enrolled,Vaccinated,Yes,No,Yes,2021-09-07
94667.3240620376,Other,Direct Benefit Transfer,Enrolled,Vaccinated,Yes,No,Yes,2019-04-18
-40576.46717539684,PDS,Direct Benefit Transfer,Enrolled,Not Vaccinated,No,Yes,Yes,2022-08-06
8888.725050438814,PDS,LPG Subsidy,Enrolled,Not Vaccinated,No,No,No,
4656.5375700513905,PDS,Direct Benefit Transfer,Enrolled,Vaccinated,No,No,Yes,2024-01-22
125558.46036956762,PDS,LPG Subsidy,Enrolled,Vaccinated,No,No,Yes,2018-03-07
-23244.528034711348,PDS,LPG Subsidy,Enrolled,Vaccinated,No,No,No,
114504.11046565358,PDS,LPG Subsidy,Enrolled,Vaccinated,Yes,No,Yes,2023-04-15
48197.476678063205,Other,LPG Subsidy,Not Enrolled,Vaccinated,Yes,Yes,Yes,2012-09-21
175512.5335597748,Other,Direct Benefit Transfer,Enrolled,Vaccinated,No,Yes,No,
93896.7152204446,MGNREGA,Other,Enrolled,Not Vaccinated,No,Yes,Yes,2019-06-14
28393.12970064707,PDS,Other,Enrolled,Vaccinated,No,Yes,Yes,2016-02-16
42015.17274303336,Other,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,No,Yes,2014-06-10
151581.31062784704,PDS,Direct Benefit Transfer,Not Enrolled,Not Vaccinated,Yes,No,No,
20882.036057195808,Other,LPG Subsidy,Not Enrolled,Vaccinated,Yes,No,Yes,2018-04-24
-74335.78848562518,PDS,LPG Subsidy,Not Enrolled,Not Vaccinated,No,No,No,
-798.0515777539731,Other,Other,Not Enrolled,Vaccinated,Yes,Yes,No,
-26677.744669497843,PDS,Direct Benefit Transfer,Enrolled,Not Vaccinated,No,Yes,No,
52987.08436037566,Other,Other,Enrolled,Not Vaccinated,No,No,No,
-35142.78960691146,PDS,Other,Enrolled,Vaccinated,No,Yes,Yes,2021-09-04
28294.322609095165,PDS,Other,Not Enrolled,Vaccinated,No,Yes,No,
-24872.62179531131,Other,Other,Enrolled,Vaccinated,No,No,No,
13921.270563153517,Other,LPG Subsidy,Not Enrolled,Vaccinated,No,No,Yes,2018-11-13
-17289.8228211822,MGNREGA,Direct Benefit Transfer,Enrolled,Vaccinated,Yes,No,Yes,2010-08-25
22652.8431426716,MGNREGA,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,Yes,No,
7794.5263269397,MGNREGA,Direct Benefit Transfer,Not Enrolled,Not Vaccinated,No,No,No,
-27342.920012746014,Other,LPG Subsidy,Enrolled,Not Vaccinated,Yes,Yes,Yes,2020-08-22
23113.098999028523,Other,Direct Benefit Transfer,Enrolled,Vaccinated,No,No,Yes,2018-01-23
101186.28489290795,MGNREGA,Direct Benefit Transfer,Not Enrolled,Not Vaccinated,No,No,No,
-128108.11112247242,MGNREGA,LPG Subsidy,Enrolled,Vaccinated,No,Yes,No,
35076.34043259222,MGNREGA,Other,Enrolled,Vaccinated,Yes,No,No,
-34293.378791677045,Other,Other,Enrolled,Vaccinated,Yes,No,Yes,2015-02-17
-10606.05415269042,PDS,Other,Not Enrolled,Vaccinated,No,No,Yes,2018-03-28
754.8571467221482,PDS,LPG Subsidy,Not Enrolled,Vaccinated,No,No,No,
61803.64773551184,PDS,Direct Benefit Transfer,Enrolled,Vaccinated,No,No,Yes,2010-07-20
23520.392232083945,Other,Other,Not Enrolled,Not Vaccinated,No,Yes,Yes,2016-08-25
-3158.412301570439,PDS,Other,Not Enrolled,Not Vaccinated,No,Yes,Yes,2010-02-15
6229.033666804768,PDS,LPG Subsidy,Not Enrolled,Vaccinated,No,No,Yes,2018-03-08
39545.80083787431,PDS,LPG Subsidy,Enrolled,Not Vaccinated,No,No,Yes,2017-09-22
2008.2988560413633,MGNREGA,Other,Not Enrolled,Vaccinated,No,Yes,Yes,2018-04-01
52588.49473214807,Other,Direct Benefit Transfer,Enrolled,Vaccinated,No,Yes,Yes,2011-10-30
77614.52375405567,Other,Direct Benefit Transfer,Not Enrolled,Vaccinated,Yes,No,Yes,2021-05-02
-10221.082286085635,MGNREGA,LPG Subsidy,Enrolled,Vaccinated,No,Yes,Yes,2012-07-07
-45667.14087405009,Other,Other,Enrolled,Not Vaccinated,No,Yes,No,
61657.4371816606,Other,Other,Enrolled,Vaccinated,No,No,Yes,2012-12-29
-24631.21344186138,PDS,LPG Subsidy,Enrolled,Vaccinated,Yes,No,No,
-40540.905527642084,Other,LPG Subsidy,Not Enrolled,Vaccinated,No,No,Yes,2014-12-31
36929.85361428647,MGNREGA,LPG Subsidy,Enrolled,Vaccinated,Yes,Yes,No,
-6208.166212626184,MGNREGA,Other,Not Enrolled,Not Vaccinated,No,Yes,No,
26110.52779304254,PDS,LPG Subsidy,Not Enrolled,Vaccinated,No,Yes,Yes,2014-03-10
16589.958997783473,Other,LPG Subsidy,Enrolled,Vaccinated,No,Yes,No,
42281.487517285175,PDS,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,Yes,No,
77057.45548652642,Other,Direct Benefit Transfer,Enrolled,Not Vaccinated,Yes,Yes,No,
-6871.872421325163,Other,Direct Benefit Transfer,Not Enrolled,Not Vaccinated,No,Yes,No,
20646.52122737796,MGNREGA,Direct Benefit Transfer,Enrolled,Not Vaccinated,No,No,Yes,2016-04-05
-23372.443001168504,Other,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,No,Yes,2015-10-14
167570.43194669913,PDS,LPG Subsidy,Not Enrolled,Vaccinated,No,No,Yes,2012-06-17
104186.95361099456,Other,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,Yes,No,
21489.082702501153,Other,Direct Benefit Transfer,Enrolled,Vaccinated,No,No,Yes,2015-01-16
66321.59155823506,MGNREGA,Other,Enrolled,Not Vaccinated,No,Yes,Yes,2012-01-17
-67406.01294299777,MGNREGA,Other,Enrolled,Not Vaccinated,Yes,No,No,
-29253.279818750343,Other,LPG Subsidy,Not Enrolled,Not Vaccinated,No,No,Yes,2013-10-11
30372.327251543535,MGNREGA,LPG Subsidy,Enrolled,Vaccinated,Yes,No,No,
-9413.156122555825,PDS,Direct Benefit Transfer,Not Enrolled,Not Vaccinated,No,Yes,Yes,2022-02-16
10969.928548178359,Other,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,Yes,No,
99228.852256282,PDS,Direct Benefit Transfer,Not Enrolled,Not Vaccinated,Yes,No,No,
-4448.047502849655,PDS,Other,Enrolled,Vaccinated,No,No,No,
83126.45616247365,PDS,Other,Not Enrolled,Vaccinated,No,Yes,Yes,2015-12-27
106554.91684258716,MGNREGA,Direct Benefit Transfer,Not Enrolled,Vaccinated,No,Yes,No,
-45181.39779973054,PDS,Direct Benefit Transfer,Enrolled,Vaccinated,Yes,Yes,Yes,2018-11-08
-106097.14818011064,PDS,Other,Not Enrolled,Not Vaccinated,No,Yes,No,
